"id","liking","sweetness","sour","intensity","Soluble solids","TA","firmness","citric","fructose","glucose","sucrose","Isovaleraldehyde","1-Penten-3-ol","2-Pentanone","Valeraldehyde","Ethyl propionate","Methyl butyrate","3-Methylbutanol","2-Pentenal","1-Pentanol","2-Penten-1-ol","Methyl isovalerate","Hexanal","2-Hexen-1-al","2-Hexen-1-ol","1-Hexanol","Isoamyl acetate","2-Heptanone","Heptanal","Prenyl acetate","Methyl hexanoate","Alpha pinene","6-Methyl-2-heptanone","Hexanoic acid","6-Methyl-5-hepten-2-one","2-Octanone","Ethyl hexanoate","3-Hexenyl-acetate","Hexyl acetate","2-Hexenyl-acetate","2-Ethyl-1-hexanol","Limonene","Eucalyptol","Phenylacetaldehyde","2-Nonanone","Linalool","Nonanal","Hexyl butyrate","2-Hexenyl-butyrate","Dodecane","Methyl salicylate","Neral","Geranial","2-Undecanone","Tridecane","Nerylacetone","(E)-geranyl-acetone","Caryophyllene","Myrtenal"
"Endura",-0.928649399749759,-0.730653727830425,0.706697157885574,-0.741777320903535,-0.616588319406011,0.184697607985614,0,0,-0.514352320024904,-0.669695592086239,-0.120968397464956,-0.52478288883117,-0.797261214240025,4.36782049997958,-0.649750010601511,-0.244415908532004,0.082950920080217,-0.343055196686751,-0.51615295412997,-1.05740345402145,-0.892977528920771,-0.33330165339251,-0.946918400819094,-0.266132159369986,-1.27720497959843,-1.13341766195204,0.053807183793565,-0.73367909628145,-0.882290932113469,-0.592780668162032,-0.622387237299998,-0.277010613149691,-0.368371103836803,-0.212654850808514,-0.356598152438212,-0.516944884226125,-0.441589146263432,-0.393399012384092,0.198549554339215,-0.871879212230661,-0.188622981556684,0.511234582657626,-0.074049746436375,-0.707633379645331,0.939630705794557,-0.241287650657355,0.963728584046273,-0.056104311278021,-0.373350742467172,-0.296591817610342,-0.311991763113335,-0.341440941791678,-0.171557353783301,0.18752217585429,0.071531911970092,-0.382768219283268,0.068979774973457,-0.447679706877323,-0.139906443460571
"Endura",-0.158736337945604,-0.023940083343572,-1.04886277723189,-0.856263816314882,0.22981139893473,-0.945684733542809,0,0,0.094103401769008,1.53124979928787,1.8833433964759,-0.165369458231978,-0.582681092091489,1.01380767899138,-0.664398967563867,-0.082173836398314,0.522083601530514,-0.108679886310363,-0.47369332663616,-1.00277868447057,-0.710513384444999,-0.277695481804321,-0.908886879265295,-0.222474805556812,-0.93818894803584,-0.596295377822987,0.287981232696392,-0.680545854338566,-1.00034905519309,0.608725717780314,0.732076604130608,-0.277010613149691,-0.368371103836803,-0.23937205730634,-0.289029271748423,-0.409869712960272,-0.389599045085314,-0.494951692121881,-0.248730012738527,-0.51560218889533,-0.188622981556684,-0.074908850347652,-0.186513177879137,0.29902791136132,0.969368683080286,-0.451217843839904,0.726103548754695,-0.587733513291116,-0.128596359979289,-0.296591817610342,-0.07264747227982,0.01481986555136,0.197632659356126,-0.087403039904618,-0.599767569595387,-0.382768219283268,-0.249985662288954,-0.710290435075739,-0.139906443460571
"Endura",-1.72385289527334,-1.50659073936715,1.31243297366556,-0.97588742891706,-1.3219214180233,0.997144839370105,0,0,-1.68395403146461,-0.631364520663432,-0.338981259262031,0.026317704754258,-0.097399892770953,0.033782585200299,-0.487279760655391,-0.339057117276656,0.242635531516688,-0.493725039071572,0.0540191865012,-0.688686259552956,-0.236106608807993,-0.228004860385087,-0.130926130234156,1.36063216815423,-0.957847169310477,-0.188807378043157,0.440042303412513,-0.574279370452798,0.003144990983678,1.06644243623454,0.190291067558365,-0.277010613149691,-0.368371103836803,0.093108734666603,-0.195183604123715,-0.516944884226125,-0.507443274422382,-0.543520365039954,0.005450886614022,-0.233198879059976,0.399919313837573,0.036737517843829,0.355087031437325,0.540626621202916,2.06967384265224,-0.326499168185327,0.627093117383204,-0.587733513291116,0.644827488682421,-0.348154627369461,-0.19594604634557,0.086072027019968,0.093028822299955,1.01229782313101,-0.599767569595387,-0.382768219283268,0.336395242577297,0.877588386589103,-0.139906443460571
"Farthing",-0.319306366976495,-0.823681112522624,0.880859071341425,0.421169586858399,0.018211469349545,1.78932913505498,0,0,0.028395440452171,-0.029195753472874,0.547135533848663,-0.392997964278133,-0.632199581818074,1.03394518091859,-0.471299080332821,0.309911171258104,-0.116654844215373,3.12235117816414,-0.237132544884929,-0.866216760593344,-0.832156147428847,-0.354203263989489,-0.454570809483946,-0.323602526123524,-0.576924989401951,-0.818855395833046,1.12735834304938,0.275852500633341,-0.262485785945466,1.06644243623454,-0.188958808042204,-0.277010613149691,-0.039909509100118,0.015925693672884,-0.671919595657229,-0.516944884226125,0.341728378153549,0.109949052403208,-0.039868188464339,0.291397997819607,-0.188622981556684,-0.514516425101611,-0.020777594700329,-0.30496886324267,-0.586918794872842,-0.352837273603063,-0.224396592411616,-0.587733513291116,0.321751703798415,-0.245029007851223,-0.311991763113335,-0.092058376651551,-0.233089022639872,-0.872903656358638,-0.599767569595387,-0.382768219283268,-0.469073033337883,-0.844649412293533,-0.139906443460571
"Farthing",-1.18378618557999,-1.21745751946436,0.500933792488883,-1.32312810224555,-1.11032148843811,1.369114444713,0,0,-0.626055854263528,-0.213432193537336,1.8763107235147,0.241965763113773,-0.615693418575879,-0.326454949275418,-0.212944748451285,-0.298496599243234,-0.436024067088317,-0.543948319866513,0.284514307181886,-0.756967221491567,-0.747006213340154,-0.411781285633998,0.329946642602697,1.06984995037817,-0.856377787641395,-0.95160644391996,1.68998430469903,-0.214154063951031,1.47887152947892,1.86744669352944,-0.459851576328325,-0.277010613149691,0.095339382850282,0.096077313166362,-0.544289487687627,-0.516944884226125,-0.507443274422382,0.123195054108137,-0.686157606973146,-0.116310091876468,-0.188622981556684,-0.661052283352931,0.50898435867479,0.661425976123714,-0.705870704015757,-0.328823118663362,0.587488944834608,-0.587733513291116,-0.089435658781228,-0.090340578573866,-0.123417473365717,-0.038619255550096,-0.263854857068157,-0.794353594713236,-0.599767569595387,-0.382768219283268,-0.346641855398775,-0.838542186056361,-0.139906443460571
"Farthing",-6.4864212835665e-05,-0.367751079721414,0.470192846173893,-0.52863876780653,-0.334455079959098,0.51807114532925,0,0,-0.191069150346065,0.299709569058315,2.60067603851789,0.709203222892722,-0.737839026568122,-0.346592451202632,-0.460645293451108,-0.203855390498581,-0.515866372806553,-0.175644260703617,-0.364511427366361,-0.661373874777512,-0.856484700025617,-0.393048710098969,-0.362710870909964,-0.246159701365705,-0.380754775305054,-0.162488039813752,2.34992935160699,-0.225961451049449,-0.026369539786227,1.52415915468877,0.352826728530038,-0.277010613149691,-0.368371103836803,-0.061257347320835,-0.416659379718025,0.982107513495812,3.00708756521841,-0.543520365039954,-0.061542528719208,-0.259381967389081,-0.188622981556684,-0.556383813173417,-0.145079282084435,0.50036016956265,-0.596831453968085,-0.245935551613426,0.983530670320571,-0.587733513291116,1.36930046084655,0.244817684860407,-0.275727476623408,0.549211076565917,0.037650320329041,-1.01036626423809,1.19036438124589,-0.382768219283268,-0.462629287130561,-0.972901163274155,-0.139906443460571
"Farthing",-0.29995196970226,-0.701380300070582,1.34658699461029,0.045117793847616,0.653011258105101,1.9929233937511,0,0,0.421329049126858,1.40760118179495,0.582298898654643,0.852968595132399,-0.249256594599148,1.12568268969812,-0.463308740171537,-0.149774699787351,-0.675550984243025,-0.125420979908676,-0.091556679191865,-0.552124335675734,-0.503720687372458,-0.390090935014491,-0.858812703510763,-0.369943202538799,-0.135085866322021,-0.82520435900242,1.43452170589594,0.19910448449362,-0.292000316715371,1.29530079546166,-0.622387237299998,-0.277010613149691,-0.368371103836803,-0.141408966814312,-0.525520354162685,-0.516944884226125,-0.507443274422382,-0.543520365039954,-0.201440543091541,0.557904432598004,-0.188622981556684,-0.444737444981935,-0.062211490495031,-0.707633379645331,-0.636482090349057,-0.187836789662536,0.468676427188819,-0.122557961529658,0.223849950803262,-0.296591817610342,-0.152428902557658,-0.341440941791678,-0.146944686240672,-1.01036626423809,-0.599767569595387,-0.382768219283268,-0.420744936782972,-0.789684376158981,-0.139906443460571
"Farthing",-0.666584757376665,-0.735316441530548,-0.278153285239931,-0.583380447053027,-0.969254868714654,0.775699899224332,0,0,-1.33701599571171,-1.53523591453673,1.51061172953251,1.7275412762571,-0.668513140950903,1.30692020704305,-0.50991905777903,-0.136254527109544,-0.515866372806553,-0.14216207350699,-0.461562004495071,-0.797935798654734,-0.783499042235308,-0.399358630279189,-0.784494589442131,-0.596432400922454,0.039189562403125,-0.600104755724611,2.1066316384612,-0.586086757551217,-0.292000316715371,2.55402177121078,-0.080601700727756,-0.277010613149691,-0.368371103836803,-0.174063330311655,-0.53678183427765,-0.516944884226125,-0.074192431271397,-0.428721683597236,-0.100950420091696,0.807578882021976,-0.188622981556684,-0.692452824406785,-0.109564514260405,1.10435694416664,-0.765346658587214,-0.541077262323947,1.10234318796636,-0.587733513291116,4.28677270010212,-0.270810412730782,-0.065394614981835,0.460145874730158,-0.177710520668958,-1.01036626423809,-0.599767569595387,-0.382768219283268,-0.436854302301276,-0.734719340024429,-0.139906443460571
"Farthing",0.651282948891969,0.59312374289638,-0.060818628041008,0.509564818783326,-0.263921770097369,-0.218631302606687,0,0,-0.212095697967453,0.445614937699969,2.72726415181942,2.03903291610973,-0.955720381365098,0.436532623744579,-0.360766041435051,-0.312016771921041,-0.555787525665671,-0.276090822293497,-0.546481259482692,-0.715998644328401,-1.07544167339654,-0.325808623178499,-0.135182699556479,-0.389343929875018,-0.72183080011499,-0.380661501452244,2.30431103039216,-0.208250370401822,0.150717644833203,1.40972997507521,-0.622387237299998,-0.277010613149691,-0.368371103836803,-0.2779635778032,-0.484228260407814,0.553806828432402,0.040185791320464,-0.481705690416952,-0.390598421679484,-0.543655497819372,-0.188622981556684,-0.545916966155466,-0.254583149541862,0.70169242776398,-0.676132726730028,-0.32107661706991,0.864718152674782,-0.587733513291116,-0.079645483481713,-0.064559173694307,-0.203198903643555,-0.341440941791678,-0.110025684926729,-1.01036626423809,0.071531911970092,-0.382768219283268,-0.475516779545204,-1.02175897317153,-0.139906443460571
"Farthing",0.405516183999817,-0.050657199184864,-0.275974184577808,-0.229326477068924,0.300344708796458,0.556184762478522,0,0,0.916767077455809,0.235412287961992,0.694821666033779,0.625340089086244,-0.675115606247781,1.15477019248188,-0.533890078262884,-0.149774699787351,-0.515866372806553,-0.225867541498557,-0.643531836611402,-0.852560568205622,-0.905141805219156,-0.285188512018332,-0.821759399751536,-0.902857169776676,-0.659030434546017,-0.860065938586984,1.15472933577828,0.027897371566551,-0.764232809033849,0.437081948359979,-0.622387237299998,-0.277010613149691,-0.368371103836803,-0.248277792805615,-0.533028007572662,0.018430972103139,-0.344540957397611,-0.543520365039954,-0.764973389718123,-0.326709908806782,-0.188622981556684,-0.573828558203336,-0.358167889028617,-0.707633379645331,-0.695958044920514,-0.527133559455733,0.686499376206098,-0.587733513291116,0.076997321310532,-0.296591817610342,-0.311991763113335,-0.216749659221615,-0.091566184269758,-1.01036626423809,-0.599767569595387,-0.382768219283268,-0.533510495411097,-1.06450955683174,-0.139906443460571
"Farthing",0.433130122157623,0.028559506708971,-1.20218211227048,-1.06813413721096,0.018211469349545,-0.86704524499431,0,0,0.801121065538176,1.30249985692596,2.30530377414766,1.6676390378239,-1.19671036470115,0.944445172353199,-0.71100928517136,1.90529154723939,-0.356181761370081,0.309847453647474,-1.25616360473638,-0.715998644328401,-1.29439864676747,-0.055467980457194,-1.24025154759657,-1.54173188749528,-0.171930316974483,-0.222514600687835,0.865813301417652,-0.397168563976519,-1.23646530135233,0.093794409519309,0.081933960243917,-0.277010613149691,-0.368371103836803,-0.22156058630779,-0.319059885388329,0.660881999698254,0.02978777108484,-0.517028361630096,-0.5048813066597,-0.587605681800371,-0.188622981556684,-0.654074385340964,-0.435116552647349,0.379560814641852,-0.606744113063328,-0.726993300566795,0.34986390954303,-0.587733513291116,-0.177547236476866,-0.116121983453426,-0.166934617153629,0.10388506738712,-0.165404186897643,-1.01036626423809,0.96659788739073,-0.382768219283268,-0.549619860929401,-1.13168904544064,-0.139906443460571
"Farthing",-0.399992975507839,-0.57278897060722,-1.61622984386957,-1.54745761573988,-0.546055009544283,-0.770072624146161,0,0,-0.848148763514437,-0.065053852545823,1.72159191836839,0.81702725207248,-1.08776968730266,-0.787379993387205,-0.580500395870378,-0.339057117276656,-0.595708678524789,-0.24260863509687,-0.770910719092833,-0.907185337756511,-1.1119345022917,-0.207694804805004,-0.925384390179143,-1.10010425025788,-0.715650820372964,-0.956685614455459,1.47709880569646,-0.639219999494101,-0.823261870573659,1.63858833430233,0.190291067558365,-0.277010613149691,-0.368371103836803,-0.236403478806582,-0.510505047342732,0.767957170964107,-0.354938977633235,-0.503782359925167,-0.47335499356171,-0.543655497819372,-0.188622981556684,-0.626162793293093,-0.346329633087274,0.218495008080788,-0.804997294968185,-0.436499490812345,0.231051391897241,-0.587733513291116,0.116158022508594,-0.064559173694307,-0.268474619325423,-0.341440941791678,-0.251548523296843,-1.01036626423809,-0.152234581885068,-0.382768219283268,-0.562507353344044,-1.05840233059457,-0.139906443460571
"Meadowlark",-1.1673971841036,-1.38237386152846,-0.560065097977963,-1.70375249777608,-2.02725451664058,0.486711840079849,0,0,-2.75762211938173,-1.82704665182004,0.075946445448532,-0.860235424057082,-0.447330553505489,0.071820088840592,-0.318150893908199,0.593834797492062,1.28058550585376,-0.62765378785808,-0.685991464105212,-0.197063333594958,-0.491556411074073,-0.406260105476305,0.028827410946815,0.235344244200085,0.048488960491127,0.069306833715397,-0.302015721682158,0.28765988773176,0.298290298682727,-0.592780668162032,1.49057635533175,-0.277010613149691,1.95018132959862,0.087171577667087,3.10067624285601,0.018430972103139,2.59809876928388,0.154102391419638,-0.069424106993705,-0.739093549990197,0.753044691074126,0.221651815160971,-0.62748821169418,-0.264702411602404,-0.239975726539342,-0.150653582013966,-0.006573643394337,-0.587733513291116,0.732939066378059,-0.012996363935188,-0.261221762027438,-0.234562699588767,-0.473062531180499,-0.048128009081916,0.295298405825252,2.28007295044468,2.09553795717605,0.914231744012137,-0.139906443460571
"Meadowlark",-0.620370157965066,-0.348099053381749,-0.400040738637073,-0.9787397921061,-0.898721558852925,-0.155912692107884,0,0,-0.368480645901526,0.639743267163866,2.09432358531178,-0.165369458231978,-0.473740414693001,-0.393579955699465,-0.278199193101776,0.891278596403827,0.20271437865757,-0.560689413464826,-1.15304736653713,0.267247207587596,-0.528049239969228,-0.151102708188655,0.818963005772549,0.236800251634748,-0.309949864546408,0.323496231878339,-0.387169921283186,1.56285769436097,0.593435606381776,-0.592780668162032,2.7366830894479,-0.277010613149691,7.59199225095815,0.867907723103552,2.18849635354385,-0.516944884226125,4.19939388556992,-0.274184997039732,-0.764973389718123,-0.219172224597955,1.10617006831068,0.744994166058541,-0.547579984090112,0.137962104800256,-0.071460521920214,0.447376341000528,0.151843046800048,1.20651504350308,0.45881415799163,0.11591066046261,-0.065394614981835,0.068258986652816,-0.473062531180499,0.20715969126564,0.071531911970092,3.13218212475762,2.8623437558473,1.07912685241579,-0.139906443460571
"Meadowlark",0.442206086546019,0.234332642170918,-1.35448503701435,-0.938389407390488,-0.334455079959098,-1.05230637139077,0,0,-0.306715162263699,1.1479390850598,2.21387902565211,-0.704489604130765,-0.486945345286757,0.622245141517775,-0.497933547537104,0.485673416069602,-0.156575997074491,-0.510466132669886,-1.16517868867822,-0.224375718370402,-0.576706345162767,-0.380231684732897,-0.266647239651204,-0.226415935628649,-0.662090995942068,0.27155016958346,-0.505777556441761,2.83215180744097,-0.35102937825518,-0.592780668162032,1.1655050333884,-0.277010613149691,-0.368371103836803,0.547301245129642,2.84916985362179,1.94578405488849,3.42647438138856,-0.543520365039954,0.576865311515102,-0.871879212230661,0.870753150152978,0.507745633651643,-0.654124287562203,-0.143903056681606,-0.319276999301285,0.08716401690501,0.844916066400484,1.6052369450129,0.380492755595507,0.219036279980847,-0.166934617153629,-0.127684457385855,-0.473062531180499,-0.381965771074875,0.071531911970092,2.59961389081203,1.39961336678533,0.553905396018962,-0.139906443460571
"Meadowlark",0.1916838797754,-0.176517424331879,0.017310910606384,-0.32087299992569,-0.898721558852925,0.788243621324093,0,0,-1.30284785582695,0.754736481432289,0.511972169042683,-0.416958859651412,-0.691621769489976,-0.362254952701576,-0.495270100816675,0.71551635159233,-0.555787525665671,-0.62765378785808,-1.30468889330074,-0.675030067165234,-0.892977528920771,-0.379245759704738,-0.740329377933184,-0.706509612213221,-0.623598550691732,-0.30828332132138,-0.499695113613116,0.724533210373248,-0.321514847485276,-0.592780668162032,-0.188958808042204,-0.277010613149691,-0.368371103836803,0.191071825158631,2.32363411492343,-0.516944884226125,-0.410395085556561,-0.543520365039954,0.040917988849262,-0.871879212230661,1.10617006831068,0.744994166058541,-0.550539548075448,-0.30496886324267,0.077229364508429,0.16307973252084,0.88452023894908,-0.587733513291116,0.360912404996476,0.219036279980847,-0.000118899299967,-0.341440941791678,-0.473062531180499,0.5802724840813,0.519064899680411,4.51685953301615,2.52404707996293,0.84705225540324,-0.139906443460571
"Meadowlark",0.403707420926567,0.353089245618668,-0.853058453753485,-0.210020020542021,-1.03978817857638,-0.48880377860153,0,0,-0.553777096815006,-0.142952481566367,1.64423251579524,-0.0815063244255,-0.774152585700952,4.06575797107137,-0.57783694914995,-0.284976426565426,-0.196497149933609,-0.527207226268199,-1.26829492687747,-0.579436720451179,-0.832156147428847,-0.18837067425308,-0.594984720483058,-0.60253848445735,-0.749493566579299,-0.170568538392956,-0.657838627157882,1.10827329107185,-0.882290932113469,-0.592780668162032,0.89461226510228,-0.277010613149691,-0.368371103836803,0.15544888316153,1.9482514444246,-0.516944884226125,0.341728378153549,-0.119648310482227,-0.764973389718123,-0.589475902395307,-0.188622981556684,-0.200511014563069,-0.586054315899478,0.017162749879458,-0.309364340206042,-0.003470051738378,0.627093117383204,-0.587733513291116,0.400073106194538,-0.012996363935188,-0.029130328491908,-0.341440941791678,-0.473062531180499,-0.460515832720277,-0.152234581885068,3.23869577154674,2.304959708914,0.419546418801168,-0.139906443460571
"Meadowlark",0.064067984368516,0.517276406066227,-1.21065831038252,-0.345219702380626,-0.757654939129468,-1.01708745934145,0,0,-0.467042587876781,1.05149316341532,2.12948695011776,-0.632606918010927,-0.420920692317977,-0.107179928290199,-0.45798184673068,-0.339057117276656,-0.196497149933609,-0.644394881456393,-0.928617906926987,-0.729654836716123,-0.576706345162767,-0.352625783944434,0.104454221794671,0.285061943094709,-0.846607533954001,-0.094034673278501,-0.423664578255055,2.38937479125027,0.003144990983678,-0.592780668162032,0.190291067558365,-0.277010613149691,-0.368371103836803,0.036705743171193,3.37095176561517,4.19436265147139,1.17356999700344,-0.415475681892307,0.194608765201966,-0.871879212230661,0.282210854758721,0.204207070131052,-0.636366903650188,0.137962104800256,-0.1606744537774,-0.035230708271531,1.06273901541776,1.40587599425799,-0.441881969563779,0.219036279980847,-0.043636043087879,-0.234562699588767,-0.473062531180499,-0.303415709429473,1.19036438124589,4.09080494585968,2.37261904409087,0.566119848493307,-0.139906443460571
"Meadowlark",-0.707675708422574,-0.909864636926609,-0.467449770549342,-1.34525561477611,-1.39245472788502,-0.080650359509321,0,0,-1.09389653883941,-0.494114555246282,0.540102860887467,-0.345076173531574,-0.625597116521196,0.787820157363756,-0.50326044097796,0.012467372346339,-0.236418302792727,-0.560689413464826,-0.952880551209164,-0.593092912838901,-0.649692002953075,-0.19369466940514,-0.598144099576335,-0.423510554598371,-0.53560741055526,-0.162603475507741,-0.657838627157882,0.210911871592039,-0.646174685954229,-0.592780668162032,0.136112513901141,-0.277010613149691,-0.368371103836803,0.395903741641963,1.89945169725975,1.73163371235678,0.085243879008166,-0.402229680187378,0.064562723672755,-0.871879212230661,-0.188622981556684,-0.057464105317733,-0.589013879884814,-0.707633379645331,-0.101198499205942,-0.271499006871817,0.34986390954303,-0.587733513291116,0.096577671909563,-0.116121983453426,-0.311991763113335,-0.341440941791678,-0.473062531180499,-0.087403039904618,-0.152234581885068,3.77126400549233,2.02787862199917,0.35236693019227,-0.139906443460571
"Meadowlark",-0.31749645665509,0.051741143907525,-0.709482864261961,-1.2006603113394,-0.546055009544283,-0.872834655194199,0,0,-0.272547022378943,1.18008772560796,1.69346122652361,-0.201310801291897,-0.523258904419586,5.53132061132972,-0.501928717617746,-0.095694009076121,0.681768212966986,-0.326314103088438,-1.03173414512624,-0.538468143288012,-0.674020555549845,0.692651930910153,-0.75686654632519,-0.483412682460064,-0.315835559538814,0.321072082304578,-0.657838627157882,1.61599093630385,-1.02986358596299,-0.592780668162032,0.027755406586693,-0.277010613149691,-0.368371103836803,-0.257183528304891,2.05711241886926,0.767957170964107,0.234282169052105,-0.503782359925167,0.338447568711548,-0.871879212230661,0.988461609231829,0.448433500549918,-0.651164723576867,1.22515629908744,-0.210237749253614,0.02751595463543,-1.01648004338354,-0.587733513291116,-0.598524774356024,-0.012996363935188,-0.217704618239526,-0.341440941791678,-0.473062531180499,-0.244503163195422,-0.376001075740227,2.59961389081203,1.80556937784659,0.053112844570819,-0.139906443460571
"Meadowlark",-1.20422527188773,-0.639189545777541,-1.272484642766,-1.82488899194186,-1.3219214180233,-1.16423496858864,0,0,-1.35015758797507,-0.082364658994833,0.905801854869658,-0.165369458231978,-1.05475736081827,0.174745098690797,-0.716336178612217,-0.298496599243234,1.83948164588141,-0.443501758276632,-1.29255757115965,-0.893529145368789,-1.16059160748524,2.09838383605981,-0.924353295747028,-0.930772872529223,-0.870032600023777,-0.330677845955172,-0.657838627157882,0.364407903871481,-0.911805462883374,-0.592780668162032,1.3822192480173,-0.277010613149691,-0.368371103836803,-0.016728669824458,2.87544664055671,2.48115991121775,0.497698681687904,-0.543520365039954,0.43302650800552,-0.871879212230661,1.34158698646838,0.727549421028622,-0.692598619371569,0.862758234325044,-0.358927635682257,0.372235275544044,1.00333275659487,0.010349338973616,-0.618105124955055,0.141692065342169,-0.152428902557658,-0.341440941791678,-0.473062531180499,-0.637253471422432,-0.152234581885068,2.06704565686644,2.35650967857257,-0.508751969249048,-0.139906443460571
"Primadonna",0.882659928603005,0.414502817571274,-0.762237402248199,-0.319251328647417,0.159278089073001,-0.077755654409376,0,0,0.098045879448019,0.053648820247388,0.111109810254512,-0.824294080997163,-0.787357516294708,0.566307636164402,-0.516577674580101,-0.244415908532004,0.20271437865757,-0.460242851874945,-0.285657833449284,-0.702342451940678,-0.94163463411431,-0.025298674595516,-0.47693762716522,-0.193629087584218,-0.515831475380775,-0.176224887398398,-0.186449307937906,-0.149213434909729,0.003144990983678,-0.592780668162032,0.298648174872814,-0.277010613149691,0.230588274800681,-0.082037396819144,0.724503938598417,-0.516944884226125,1.066123787902,-0.265354329236446,0.198549554339215,-0.16867626853468,0.635336231995275,0.001848027783991,-0.381844400911304,-0.345235314882937,-0.547268158491871,-0.418682537147405,0.290457650720136,-0.587733513291116,1.00706397476449,-0.219247602971663,-0.21045176094154,-0.020806215182944,0.216092160013098,-0.892541171769989,-0.152234581885068,-0.382768219283268,-0.237098169874311,-0.862971091005051,-0.139906443460571
"Primadonna",0.339469274219151,-0.013362973823326,-0.743686346525453,-0.901079074722596,0.159278089073001,-0.0922291799091,0,0,0.744612218805696,2.03820913100888,1.96773547201025,-0.0815063244255,-0.315281247567928,0.047207586485108,-0.162339260763149,-0.339057117276656,0.162793225798452,-0.527207226268199,0.308776951464064,-0.33362525747218,-0.528049239969228,0.48245271490657,0.336450469020657,0.792126061060633,-0.36027255673148,-0.568821682653695,-0.131707322480103,-0.485723967214659,0.622950137151681,-0.135063949707805,1.27386214070285,-0.071568091543233,0.481764788422852,0.413715212640513,0.435459282314318,-0.516944884226125,1.63454889411609,-0.424306349695593,-0.081246474405452,-0.122855863958744,0.753044691074126,0.078604905915635,0.1301601685518,-0.586834024724533,-0.745521340396728,0.047656858778405,0.330061823268732,0.54197854098671,0.723148891078543,-0.064559173694307,-0.224957475537511,0.121698107754271,-0.239242189525529,-1.01036626423809,0.519064899680411,-0.382768219283268,-0.298313758843865,-0.49043029053753,-0.139906443460571
"Primadonna",0.00343028746007,0.565730257995421,-1.6097577616116,-0.643841576026624,1.00567780741374,-1.14976144308891,0,0,1.46871395251724,2.0938510088807,2.4178265415268,-0.860235424057082,-0.714730398029049,0.033782585200299,-0.624447266757444,-0.244415908532004,-0.156575997074491,-0.543948319866513,-0.649597497681946,-0.784279606267011,-0.892977528920771,0.347972541065629,-0.863095711151858,-0.66157158170359,-0.771564922800822,-0.374427973976859,-0.253356179053,-0.704160628535403,-0.616660155184325,-0.592780668162032,0.407005282187262,-0.277010613149691,-0.368371103836803,-0.260152106804649,0.754534552238324,-0.516944884226125,0.424912540038538,-0.517028361630096,0.673414645377698,-0.871879212230661,0.16450239567987,0.581013562777303,-0.479510012427387,-0.30496886324267,-0.824822613158671,-0.050723711458435,0.686499376206098,0.3426175902318,-0.030694606984136,0.038566445823931,-0.166934617153629,0.406706753628702,0.203785826241783,-1.01036626423809,-0.152234581885068,-0.382768219283268,-0.530288622307436,-1.19276130781236,-0.139906443460571
"Primadonna",0.214512742153545,-0.055473466157285,-0.605443367717951,-0.680465357387087,0.088744779211273,0.140794580636452,0,0,0.019196325867814,1.10095261041249,0.420547420547135,2.06299381148301,-0.186533174278806,0.040495085842704,-0.431347379526398,-0.109214181753929,-0.316260608510963,-0.058456605515422,-0.431233699142349,-0.688686259552956,-0.503720687372458,-0.179102978988381,-0.254036161596868,0.016866898244864,-0.237555816139812,-0.043589275005473,-0.271603507538934,-0.503435047862287,-0.114913132095941,-0.592780668162032,-0.297315915356653,-0.277010613149691,-0.368371103836803,-0.120628917316003,1.70049888189537,-0.195719370428567,-0.507443274422382,-0.543520365039954,-0.191588570248419,-0.279954393933379,-0.188622981556684,-0.141198881461345,-0.21314925374716,0.419827266282118,-0.765346658587214,0.680546038963433,1.20135361933785,-0.587733513291116,0.272800827300839,-0.270810412730782,-0.282980333921393,0.976724045377563,0.769877179722238,-1.01036626423809,-0.599767569595387,-0.382768219283268,-0.146885722971811,-0.58814591033229,-0.139906443460571
"Primadonna",0.365504019275314,0.557142039440111,-1.34830065876583,-0.5309132340374,0.935144497552015,-0.407752035803077,0,0,1.8642758796446,1.40512820944509,2.4037611956044,0.685242327519443,-0.133713451903782,0.664757645586337,-0.292848150064131,-0.339057117276656,-0.196497149933609,-0.543948319866513,0.114675797206644,-0.675030067165234,-0.540213516267613,0.454649629112476,-0.038431672009642,0.540389236375384,-1.0175869734834,-1.00943972660826,-0.298974500267836,-0.56247198335438,0.504892014072062,-0.592780668162032,-0.622387237299998,-0.277010613149691,-0.368371103836803,0.075297263668053,0.247767947064904,-0.516944884226125,1.13197791606095,0.043719043878563,-0.764973389718123,-0.449209357775098,-0.188622981556684,-0.060953054323717,-0.230906637659175,-0.425768218163469,-0.804997294968185,0.084840066426975,1.14194736051496,1.27296869375472,-0.441881969563779,0.012785040944372,-0.050888900385864,0.282015471058639,-0.060800349841473,-1.01036626423809,-0.599767569595387,-0.382768219283268,-0.433632429197615,-0.838542186056361,-0.139906443460571
